id,task,response,final,rt,correct,pause_before,substitutions
participant_63,ZVGTG,VVMTM,ZVVTV,31387,False,2438,"[{""rule"": ""G->M"", ""rt"": 1167}, {""rule"": ""M->V"", ""rt"": 3977}]"
participant_63,GKLGL,TKLTL,TKLTL,14681,True,0,"[{""rule"": ""G->T"", ""rt"": 1856}]"
participant_63,WXYWTY,YTYYJY,JJBJTB,28330,False,2162,"[{""rule"": ""W->X"", ""rt"": 2058}, {""rule"": ""Y->B"", ""rt"": 2997}, {""rule"": ""X->J"", ""rt"": 1960}]"
participant_64,KCZBTGY,KCTBTTY,KCTBTTY,80359,True,1748,"[{""rule"": ""Z->G"", ""rt"": 9323}, {""rule"": ""G->V"", ""rt"": 4659}, {""rule"": ""V->T"", ""rt"": 2474}]"
participant_64,QDDTPMV,VVVTPMV,VVVTPMV,61041,True,12364,"[{""rule"": ""D->G"", ""rt"": 2495}, {""rule"": ""G->Q"", ""rt"": 2124}, {""rule"": ""Q->V"", ""rt"": 2104}]"
participant_64,QWMSBX,ZWMSNZ,ZWMSNZ,78226,True,2206,"[{""rule"": ""X->Q"", ""rt"": 3077}, {""rule"": ""B->N"", ""rt"": 2797}, {""rule"": ""Q->Z"", ""rt"": 2627}]"
participant_64,ZYBHYF,QYBKYF,QYBKYK,65443,False,22811,"[{""rule"": ""H->F"", ""rt"": 3671}, {""rule"": ""Z->Q"", ""rt"": 3191}, {""rule"": ""F->K"", ""rt"": 3397}]"
participant_64,DXQQH,DXDDH,DXDDH,96190,True,123824,"[{""rule"": ""Q->J"", ""rt"": 7174}, {""rule"": ""J->D"", ""rt"": 8990}]"
participant_64,WWNJY,FFNJY,FFNJF,57503,False,14211,"[{""rule"": ""W->Y"", ""rt"": 3998}, {""rule"": ""Y->F"", ""rt"": 3377}]"
participant_64,SCCJJ,ABBJJ,BCCJJ,31635,False,0,"[{""rule"": ""S->B"", ""rt"": 5547}]"
participant_64,TPFPST,TCDCCT,TCDCCT,129869,True,1501,"[{""rule"": ""S->P"", ""rt"": 7810}, {""rule"": ""F->D"", ""rt"": 4010}, {""rule"": ""P->C"", ""rt"": 7862}]"
participant_65,HMMRR,HMYYR,HMMYY,14505,False,0,"[{""rule"": ""R->Y"", ""rt"": 1794}]"
participant_65,LFMFT,LJTRJ,LFMFM,41264,False,11611,"[{""rule"": ""T->J"", ""rt"": 7215}, {""rule"": ""J->M"", ""rt"": 2408}]"
participant_65,XZVZG,ZNVNG,NNVNG,37028,False,2758,"[{""rule"": ""X->Z"", ""rt"": 4103}, {""rule"": ""Z->N"", ""rt"": 5761}]"
participant_65,NYYJWN,NDYKJN,NDDKKN,41064,False,3123,"[{""rule"": ""W->J"", ""rt"": 5085}, {""rule"": ""Y->D"", ""rt"": 6165}, {""rule"": ""J->K"", ""rt"": 12088}]"
participant_65,PGSJQQ,JQPRN,RGSRFF,18099,False,1114,"[{""rule"": ""J->P"", ""rt"": 2183}, {""rule"": ""Q->F"", ""rt"": 898}, {""rule"": ""P->R"", ""rt"": 1046}]"
participant_65,BSYPNM,BQYPNV,BQYPQV,30149,False,1786,"[{""rule"": ""N->S"", ""rt"": 3811}, {""rule"": ""M->V"", ""rt"": 3037}, {""rule"": ""S->Q"", ""rt"": 2997}]"
participant_65,HMMKYTX,YMMHYTK,YMMYYTX,38971,False,713,"[{""rule"": ""K->G"", ""rt"": 3633}, {""rule"": ""G->H"", ""rt"": 8404}, {""rule"": ""H->Y"", ""rt"": 5028}]"
participant_65,TJCGHSL,QHJUX,THCGHHL,16161,False,1030,"[{""rule"": ""S->J"", ""rt"": 1162}, {""rule"": ""J->Q"", ""rt"": 1730}, {""rule"": ""Q->H"", ""rt"": 1092}]"
participant_66,DYRBHQL,DHLQLRL,DLRBLQL,58840,False,33898,"[{""rule"": ""Y->H"", ""rt"": 11656}, {""rule"": ""H->F"", ""rt"": 9282}, {""rule"": ""F->L"", ""rt"": 16739}]"
participant_66,SYBPKYH,SKKKKKH,SKBKKKH,39335,False,38942,"[{""rule"": ""P->D"", ""rt"": 8643}, {""rule"": ""D->Y"", ""rt"": 10654}, {""rule"": ""Y->K"", ""rt"": 5018}]"
participant_66,SKJHPC,SKTTVC,STTHVC,42627,False,12788,"[{""rule"": ""K->J"", ""rt"": 8814}, {""rule"": ""P->V"", ""rt"": 17280}, {""rule"": ""J->T"", ""rt"": 4768}]"
participant_66,VDRPRQ,GDJJJQ,GDJJJQ,35797,True,7941,"[{""rule"": ""P->R"", ""rt"": 9051}, {""rule"": ""V->G"", ""rt"": 7716}, {""rule"": ""R->J"", ""rt"": 8351}]"
participant_66,GRMGM,GKMGM,GKMGM,22466,True,0,"[{""rule"": ""R->K"", ""rt"": 7865}]"
participant_66,TNYRY,XNYXY,XNYXY,22295,True,10511,"[{""rule"": ""R->T"", ""rt"": 7906}, {""rule"": ""T->X"", ""rt"": 4935}]"
participant_66,ZZWQB,ZZWBB,ZZWBB,23759,True,13778,"[{""rule"": ""Q->P"", ""rt"": 4829}, {""rule"": ""P->B"", ""rt"": 8824}]"
participant_66,QBZSQS,YLZYYY,YLZYYY,47463,True,15335,"[{""rule"": ""S->Q"", ""rt"": 16225}, {""rule"": ""B->L"", ""rt"": 2969}, {""rule"": ""Q->Y"", ""rt"": 16533}]"
participant_67,MBMDJX,XMDGJX,NBNFJN,18202,False,1621,"[{""rule"": ""M->X"", ""rt"": 4369}, {""rule"": ""D->F"", ""rt"": 81}, {""rule"": ""X->N"", ""rt"": 82}]"
participant_67,KFBVNYK,KFGQMBA,BFBBNYB,13844,False,1077,"[{""rule"": ""K->Q"", ""rt"": 549}, {""rule"": ""Q->V"", ""rt"": 366}, {""rule"": ""V->B"", ""rt"": 315}]"
participant_67,QXKMHF,QJMJX,QYYMPF,18535,False,1426,"[{""rule"": ""X->K"", ""rt"": 4202}, {""rule"": ""H->P"", ""rt"": 441}, {""rule"": ""K->Y"", ""rt"": 239}]"
participant_67,HSTRMLQ,HSTRMLK,HSTRLLL,11117,False,1162,"[{""rule"": ""M->Q"", ""rt"": 542}, {""rule"": ""Q->K"", ""rt"": 249}, {""rule"": ""K->L"", ""rt"": 300}]"
participant_67,PBBPYM,QBBCMM,QBBQCC,44842,False,1567,"[{""rule"": ""Y->M"", ""rt"": 22363}, {""rule"": ""P->Q"", ""rt"": 1591}, {""rule"": ""M->C"", ""rt"": 889}]"
participant_67,GFNNC,GFCCC,GFCCC,39986,True,4112,"[{""rule"": ""N->D"", ""rt"": 8135}, {""rule"": ""D->C"", ""rt"": 11168}]"
participant_67,BKBWK,FKFWK,BFBWF,32958,False,0,"[{""rule"": ""K->F"", ""rt"": 7465}]"
participant_67,MRFFJ,MKKKJ,MKKKJ,23420,True,2670,"[{""rule"": ""R->F"", ""rt"": 8960}, {""rule"": ""F->K"", ""rt"": 3990}]"
participant_68,MJZSMVH,HMFVMV,MMZSMVM,45635,False,638,"[{""rule"": ""H->K"", ""rt"": 37240}, {""rule"": ""K->J"", ""rt"": 610}, {""rule"": ""J->M"", ""rt"": 479}]"
participant_68,VXYSJQ,SXYJQS,BXYBJF,14087,False,810,"[{""rule"": ""V->S"", ""rt"": 3542}, {""rule"": ""Q->F"", ""rt"": 571}, {""rule"": ""S->B"", ""rt"": 425}]"
participant_68,NLWXNB,LNBWFP,YYWXYM,16228,False,1299,"[{""rule"": ""N->L"", ""rt"": 7048}, {""rule"": ""B->M"", ""rt"": 803}, {""rule"": ""L->Y"", ""rt"": 640}]"
participant_68,WTVCKMP,WKMXFP,WTVCCCP,14452,False,2454,"[{""rule"": ""K->M"", ""rt"": 6463}, {""rule"": ""M->L"", ""rt"": 219}, {""rule"": ""L->C"", ""rt"": 322}]"
participant_68,FCCRM,FPPMK,FKKRK,14006,False,857,"[{""rule"": ""C->M"", ""rt"": 1718}, {""rule"": ""M->K"", ""rt"": 2751}]"
participant_68,FFPDN,FFPXN,FFPFN,13444,False,2430,"[{""rule"": ""D->X"", ""rt"": 4124}, {""rule"": ""X->F"", ""rt"": 2921}]"
participant_68,QMDQD,QMBQB,QMBQB,16443,True,0,"[{""rule"": ""D->B"", ""rt"": 6614}]"
participant_68,WXXFJF,WXXFWF,MRRFMF,19730,False,864,"[{""rule"": ""J->W"", ""rt"": 4824}, {""rule"": ""X->R"", ""rt"": 1941}, {""rule"": ""W->M"", ""rt"": 2874}]"
participant_69,GZXXZ,GLXXL,GLXXL,13302,True,0,"[{""rule"": ""Z->L"", ""rt"": 4227}]"
participant_69,PTCCL,PNNNL,PTTTL,21729,False,4465,"[{""rule"": ""C->N"", ""rt"": 6136}, {""rule"": ""N->T"", ""rt"": 6975}]"
participant_69,CNNSR,CNNKK,CNNKK,20569,True,7283,"[{""rule"": ""S->R"", ""rt"": 6373}, {""rule"": ""R->K"", ""rt"": 4215}]"
participant_69,HLYLYF,VLVVLS,VLVLVS,38399,False,3050,"[{""rule"": ""H->Y"", ""rt"": 11312}, {""rule"": ""F->S"", ""rt"": 4414}, {""rule"": ""Y->V"", ""rt"": 7988}]"
participant_69,SZPKPV,CVPCPC,CHPCPV,48856,False,9794,"[{""rule"": ""K->S"", ""rt"": 10822}, {""rule"": ""Z->H"", ""rt"": 8967}, {""rule"": ""S->C"", ""rt"": 17671}]"
participant_69,ZFWPJG,ZFWBPS,ZSWSBG,28593,False,5705,"[{""rule"": ""F->P"", ""rt"": 4641}, {""rule"": ""J->B"", ""rt"": 5870}, {""rule"": ""P->S"", ""rt"": 4750}]"
participant_69,CSBDNSJ,JSBDKBJ,JSBDJSJ,41440,False,1703,"[{""rule"": ""N->P"", ""rt"": 6980}, {""rule"": ""P->C"", ""rt"": 5135}, {""rule"": ""C->J"", ""rt"": 7742}]"
participant_69,VJPDXKM,VJPPPDM,VJPDPPM,33841,False,1548,"[{""rule"": ""K->X"", ""rt"": 7510}, {""rule"": ""X->R"", ""rt"": 4698}, {""rule"": ""R->P"", ""rt"": 5357}]"
participant_7,VGQWXT,HHVQC,CCQSXT,43816,False,7953,"[{""rule"": ""V->G"", ""rt"": 6021}, {""rule"": ""W->S"", ""rt"": 11366}, {""rule"": ""G->C"", ""rt"": 2901}]"
participant_7,SZVDMMK,VVDMMK,VVVDMMK,35064,False,15434,"[{""rule"": ""S->R"", ""rt"": 3484}, {""rule"": ""R->Z"", ""rt"": 12055}, {""rule"": ""Z->V"", ""rt"": 1475}]"
participant_7,YHNMHL,YQHLN,YPQMPP,41416,False,9671,"[{""rule"": ""H->L"", ""rt"": 5976}, {""rule"": ""N->Q"", ""rt"": 7154}, {""rule"": ""L->P"", ""rt"": 4308}]"
participant_7,BRLVTXY,BRLVXC,BRLLTLY,42104,False,19034,"[{""rule"": ""V->X"", ""rt"": 6501}, {""rule"": ""X->Z"", ""rt"": 2614}, {""rule"": ""Z->L"", ""rt"": 2493}]"
participant_7,XKCXP,CKFCP,FKFFP,42913,False,13770,"[{""rule"": ""X->C"", ""rt"": 10230}, {""rule"": ""C->F"", ""rt"": 5027}]"
participant_7,NNTMB,NNTMB,NNTMM,35256,False,29935,"[{""rule"": ""B->X"", ""rt"": 6613}, {""rule"": ""X->M"", ""rt"": 5139}]"
participant_7,MBRBM,MBRBM,MBTBM,34720,False,0,"[{""rule"": ""R->T"", ""rt"": 3919}]"
participant_7,NCVVBC,NVJVB,NQJJQQ,52696,False,12029,"[{""rule"": ""B->C"", ""rt"": 15918}, {""rule"": ""V->J"", ""rt"": 5246}, {""rule"": ""C->Q"", ""rt"": 3806}]"
participant_70,ZXZXY,ZBZBBY,ZBZBY,21230,False,0,"[{""rule"": ""X->B"", ""rt"": 3118}]"
participant_70,SCMWM,HCMWM,SSMWM,22354,False,3372,"[{""rule"": ""C->H"", ""rt"": 4110}, {""rule"": ""H->S"", ""rt"": 4877}]"
participant_70,NVDNT,WVWWT,WVWWT,38175,True,1306,"[{""rule"": ""N->D"", ""rt"": 14273}, {""rule"": ""D->W"", ""rt"": 12987}]"
participant_70,KTTKPM,KPPXKX,FXXFPX,48607,False,4094,"[{""rule"": ""M->T"", ""rt"": 18312}, {""rule"": ""K->F"", ""rt"": 10293}, {""rule"": ""T->X"", ""rt"": 2430}]"
participant_70,RJMNBM,JJKNJK,RCVVBV,49435,False,2132,"[{""rule"": ""M->N"", ""rt"": 15844}, {""rule"": ""J->C"", ""rt"": 3042}, {""rule"": ""N->V"", ""rt"": 732}]"
participant_70,NJTZCB,NJZPCB,NJPZRR,46801,False,309521,"[{""rule"": ""B->C"", ""rt"": 5481}, {""rule"": ""T->P"", ""rt"": 4045}, {""rule"": ""C->R"", ""rt"": 3864}]"
participant_70,JWWTKXP,JWWPKP,JWWPKPP,47380,False,1746,"[{""rule"": ""T->G"", ""rt"": 5131}, {""rule"": ""G->X"", ""rt"": 3777}, {""rule"": ""X->P"", ""rt"": 8147}]"
participant_70,DJRZHYC,DJCZHWC,DJCZHCC,127560,False,1421,"[{""rule"": ""R->Y"", ""rt"": 78476}, {""rule"": ""Y->V"", ""rt"": 11445}, {""rule"": ""V->C"", ""rt"": 6472}]"
participant_71,CTRPMVK,CKMPRV,CVRPMVV,11795,False,1537,"[{""rule"": ""K->T"", ""rt"": 2218}, {""rule"": ""T->Z"", ""rt"": 837}, {""rule"": ""Z->V"", ""rt"": 762}]"
participant_71,MFJQLCQ,MFCCQ,MFJQQQQ,20524,False,1363,"[{""rule"": ""L->H"", ""rt"": 3268}, {""rule"": ""H->C"", ""rt"": 4883}, {""rule"": ""C->Q"", ""rt"": 999}]"
participant_71,XDGZJK,BPYGK,BDPZJP,18888,False,1406,"[{""rule"": ""K->G"", ""rt"": 4026}, {""rule"": ""X->B"", ""rt"": 1370}, {""rule"": ""G->P"", ""rt"": 1039}]"
participant_71,RKSYMS,YKGVRR,ZKGGMG,32500,False,1711,"[{""rule"": ""S->Y"", ""rt"": 7224}, {""rule"": ""R->Z"", ""rt"": 6043}, {""rule"": ""Y->G"", ""rt"": 3469}]"
participant_71,CJJVFF,FLLVNN,NLLVNN,36336,False,1635,"[{""rule"": ""C->F"", ""rt"": 10699}, {""rule"": ""J->L"", ""rt"": 5929}, {""rule"": ""F->N"", ""rt"": 8655}]"
participant_71,SSXNT,LLLNT,XXXNT,23409,False,5896,"[{""rule"": ""S->L"", ""rt"": 3806}, {""rule"": ""L->X"", ""rt"": 9214}]"
participant_71,YRRGG,YRQQ,YRRQQ,11535,False,0,"[{""rule"": ""G->Q"", ""rt"": 4254}]"
participant_71,QBJPQ,VJQV,VBJVV,23768,False,1614,"[{""rule"": ""P->Q"", ""rt"": 6560}, {""rule"": ""Q->V"", ""rt"": 8056}]"
participant_72,PWWYY,CWWYY,CWWYY,16528,True,0,"[{""rule"": ""P->C"", ""rt"": 4592}]"
participant_72,LMTCM,CMTCM,CMTCM,31993,True,5328,"[{""rule"": ""L->W"", ""rt"": 2390}, {""rule"": ""W->C"", ""rt"": 8788}]"
participant_72,JPPRT,QQQRT,QQQRT,23082,True,3014,"[{""rule"": ""P->J"", ""rt"": 10789}, {""rule"": ""J->Q"", ""rt"": 3683}]"
participant_72,LHFBBH,BBVBBV,VNVBBN,47585,False,3191,"[{""rule"": ""L->F"", ""rt"": 13613}, {""rule"": ""H->N"", ""rt"": 7425}, {""rule"": ""F->V"", ""rt"": 12220}]"
participant_72,JWKRKD,JLDLGD,JLGLGD,50683,False,2980,"[{""rule"": ""W->R"", ""rt"": 14055}, {""rule"": ""K->G"", ""rt"": 11606}, {""rule"": ""R->L"", ""rt"": 10625}]"
participant_72,LYXFMG,LQXFHH,LQXFHH,31647,True,3827,"[{""rule"": ""M->G"", ""rt"": 6312}, {""rule"": ""Y->Q"", ""rt"": 7979}, {""rule"": ""G->H"", ""rt"": 6712}]"
participant_72,LYWWGNM,LQWWGNN,LNWWGNN,36094,False,3174,"[{""rule"": ""Y->Q"", ""rt"": 6997}, {""rule"": ""Q->M"", ""rt"": 7865}, {""rule"": ""M->N"", ""rt"": 7205}]"
participant_72,JBLTDYG,YGLTGYB,YBLTYYG,29764,False,3512,"[{""rule"": ""J->D"", ""rt"": 8048}, {""rule"": ""D->M"", ""rt"": 6329}, {""rule"": ""M->Y"", ""rt"": 3607}]"
participant_73,DCYWPL,SHYDPL,SHYSPL,55506,False,3083,"[{""rule"": ""W->D"", ""rt"": 1141}, {""rule"": ""C->H"", ""rt"": 1150}, {""rule"": ""D->S"", ""rt"": 880}]"
participant_73,PKYNDCV,PKYNCVV,PKYNVVV,59930,False,526,"[{""rule"": ""D->C"", ""rt"": 1294}, {""rule"": ""C->X"", ""rt"": 844}, {""rule"": ""X->V"", ""rt"": 920}]"
participant_73,SNXMQN,STNCQT,STTCQT,64771,False,1600,"[{""rule"": ""X->N"", ""rt"": 6341}, {""rule"": ""M->C"", ""rt"": 1074}, {""rule"": ""N->T"", ""rt"": 1072}]"
participant_73,QTJWVJR,JTJWMJR,JTJWJJR,54028,False,861,"[{""rule"": ""V->M"", ""rt"": 1076}, {""rule"": ""M->Q"", ""rt"": 1030}, {""rule"": ""Q->J"", ""rt"": 1533}]"
participant_73,XLTJT,XPTLT,XPTPT,55178,False,4233,"[{""rule"": ""J->L"", ""rt"": 12174}, {""rule"": ""L->P"", ""rt"": 9184}]"
participant_73,BSWXW,BSXXX,BSWSW,91713,False,7560,"[{""rule"": ""X->J"", ""rt"": 2671}, {""rule"": ""J->S"", ""rt"": 19876}]"
participant_73,XTPQQT,PRDQQR,DRDQQR,74280,False,6746,"[{""rule"": ""X->P"", ""rt"": 4840}, {""rule"": ""T->R"", ""rt"": 3342}, {""rule"": ""P->D"", ""rt"": 25180}]"
participant_73,RWWTR,HWWTH,HWWTH,58055,True,0,"[{""rule"": ""R->H"", ""rt"": 4934}]"
participant_74,XYWHVZH,PVWKPLV,ZYWHZZH,20511,False,1159,"[{""rule"": ""X->P"", ""rt"": 4698}, {""rule"": ""P->V"", ""rt"": 791}, {""rule"": ""V->Z"", ""rt"": 697}]"
participant_74,VCKTLP,VCKVLP,NCKTJJ,21367,False,1250,"[{""rule"": ""L->P"", ""rt"": 2480}, {""rule"": ""V->N"", ""rt"": 1830}, {""rule"": ""P->J"", ""rt"": 791}]"
participant_74,BJVGPV,BJFBPQ,BJFMFF,22151,False,1143,"[{""rule"": ""P->V"", ""rt"": 3286}, {""rule"": ""G->M"", ""rt"": 873}, {""rule"": ""V->F"", ""rt"": 914}]"
participant_74,DXFRBZV,PVSTVVY,DBFRBZB,22792,False,1131,"[{""rule"": ""X->V"", ""rt"": 3401}, {""rule"": ""V->T"", ""rt"": 5512}, {""rule"": ""T->B"", ""rt"": 1031}]"
participant_74,BDBQX,BDQQY,BNBQN,40039,False,1809,"[{""rule"": ""X->D"", ""rt"": 7573}, {""rule"": ""D->N"", ""rt"": 2193}]"
participant_74,XLLDY,XLLDLY,XLLDL,28744,False,7405,"[{""rule"": ""Y->B"", ""rt"": 2896}, {""rule"": ""B->L"", ""rt"": 5224}]"
participant_74,WWRQQ,WWAQQ,WWKQQ,34715,False,0,"[{""rule"": ""R->K"", ""rt"": 9282}]"
participant_74,HVKKVJ,HVKKVH,BBKKBY,21449,False,1842,"[{""rule"": ""V->H"", ""rt"": 2460}, {""rule"": ""J->Y"", ""rt"": 1392}, {""rule"": ""H->B"", ""rt"": 1599}]"
participant_75,NWNWK,BYBWK,BWBWK,14019,False,0,"[{""rule"": ""N->B"", ""rt"": 2252}]"
participant_75,QYPSP,QYPSP,SYPSP,20348,False,4108,"[{""rule"": ""Q->F"", ""rt"": 1385}, {""rule"": ""F->S"", ""rt"": 5855}]"
participant_75,HLBZH,HLBLH,HTBTH,16607,False,1397,"[{""rule"": ""L->Z"", ""rt"": 1450}, {""rule"": ""Z->T"", ""rt"": 2870}]"
participant_75,LHPMLP,HLPBSMP,BHBRBB,15337,False,587,"[{""rule"": ""L->P"", ""rt"": 2356}, {""rule"": ""M->R"", ""rt"": 1743}, {""rule"": ""P->B"", ""rt"": 2627}]"
participant_75,XTTBQN,LLNBTN,VTTLLN,15997,False,981,"[{""rule"": ""B->Q"", ""rt"": 6160}, {""rule"": ""X->V"", ""rt"": 936}, {""rule"": ""Q->L"", ""rt"": 363}]"
participant_75,DBGQCP,BMVCGB,VVGQMP,9932,False,629,"[{""rule"": ""D->B"", ""rt"": 1494}, {""rule"": ""C->M"", ""rt"": 958}, {""rule"": ""B->V"", ""rt"": 883}]"
participant_75,TRVMFFY,TVVMVYM,TVVMFFV,30054,False,1180,"[{""rule"": ""Y->Q"", ""rt"": 1763}, {""rule"": ""Q->R"", ""rt"": 547}, {""rule"": ""R->V"", ""rt"": 709}]"
participant_75,VTCQHDF,VTQGFNM,HTCQHDH,8431,False,524,"[{""rule"": ""V->F"", ""rt"": 560}, {""rule"": ""F->N"", ""rt"": 449}, {""rule"": ""N->H"", ""rt"": 314}]"
participant_76,QWRVYZ,QNTVYT,QNTVYT,40874,True,2856,"[{""rule"": ""Z->R"", ""rt"": 9080}, {""rule"": ""W->N"", ""rt"": 5840}, {""rule"": ""R->T"", ""rt"": 10269}]"
participant_76,JKXQJYB,XXXXXXX,KKXQKKB,43511,False,2317,"[{""rule"": ""J->N"", ""rt"": 17451}, {""rule"": ""N->Y"", ""rt"": 1979}, {""rule"": ""Y->K"", ""rt"": 732}]"
participant_76,ZMRMQV,ZMKYRV,ZYKYKV,47410,False,7228,"[{""rule"": ""Q->R"", ""rt"": 13493}, {""rule"": ""M->Y"", ""rt"": 8108}, {""rule"": ""R->K"", ""rt"": 5582}]"
participant_76,GDRVLQM,GDXXXXX,GDRLLLM,54783,False,22680,"[{""rule"": ""V->Q"", ""rt"": 19605}, {""rule"": ""Q->J"", ""rt"": 7445}, {""rule"": ""J->L"", ""rt"": 2498}]"
participant_76,CZJCH,XXXXX,MZJMM,50129,False,6311,"[{""rule"": ""H->C"", ""rt"": 15384}, {""rule"": ""C->M"", ""rt"": 9707}]"
participant_76,NQNTR,NQQTX,NQNTQ,21543,False,27653,"[{""rule"": ""R->X"", ""rt"": 5976}, {""rule"": ""X->Q"", ""rt"": 5103}]"
participant_76,GGYKK,GGDKK,GGDKK,15651,True,0,"[{""rule"": ""Y->D"", ""rt"": 5151}]"
participant_76,DDPLNP,BDBBTB,DDBBTB,62901,False,8489,"[{""rule"": ""L->P"", ""rt"": 23043}, {""rule"": ""N->T"", ""rt"": 6283}, {""rule"": ""P->B"", ""rt"": 16544}]"
participant_77,HHXCX,HHXMX,HHXMX,24568,True,0,"[{""rule"": ""C->M"", ""rt"": 6333}]"
participant_77,XCFRR,XCRRR,XCRRR,45800,True,241642,"[{""rule"": ""F->W"", ""rt"": 4924}, {""rule"": ""W->R"", ""rt"": 12792}]"
participant_77,MVTYM,MVTQM,MQTQM,46185,False,21123,"[{""rule"": ""Y->V"", ""rt"": 27502}, {""rule"": ""V->Q"", ""rt"": 2610}]"
participant_77,JQTTNN,MXMMDD,DQMMDD,58408,False,2455,"[{""rule"": ""J->N"", ""rt"": 5830}, {""rule"": ""T->M"", ""rt"": 20867}, {""rule"": ""N->D"", ""rt"": 11441}]"
participant_77,XWBNBK,QWDNDC,CWDNDC,73969,False,3601,"[{""rule"": ""K->X"", ""rt"": 32296}, {""rule"": ""B->D"", ""rt"": 12051}, {""rule"": ""X->C"", ""rt"": 7679}]"
participant_77,KJBTRZ,NJBTVV,NJBTVV,33582,True,6012,"[{""rule"": ""Z->R"", ""rt"": 6997}, {""rule"": ""K->N"", ""rt"": 8356}, {""rule"": ""R->V"", ""rt"": 6196}]"
participant_77,FGZRNNX,FRRRNNX,FRRRNNX,82003,True,4665,"[{""rule"": ""Z->M"", ""rt"": 12973}, {""rule"": ""M->G"", ""rt"": 4909}, {""rule"": ""G->R"", ""rt"": 7175}]"
participant_77,QFRDBHX,QFRDDHD,QFRDDHD,67542,True,1602,"[{""rule"": ""X->B"", ""rt"": 4546}, {""rule"": ""B->Y"", ""rt"": 8024}, {""rule"": ""Y->D"", ""rt"": 6958}]"
participant_78,RZSCGWN,RZKKNPPZ,ZZSCGWZ,31368,False,4161,"[{""rule"": ""N->R"", ""rt"": 2066}, {""rule"": ""R->K"", ""rt"": 733}, {""rule"": ""K->Z"", ""rt"": 749}]"
participant_78,DRKRNJL,DRKRNJK,DRNRNJN,28132,False,61725,"[{""rule"": ""K->H"", ""rt"": 3302}, {""rule"": ""H->L"", ""rt"": 917}, {""rule"": ""L->N"", ""rt"": 2301}]"
participant_78,RXZYPB,CYZYTT,CXZTPT,40395,False,5373,"[{""rule"": ""Y->B"", ""rt"": 9926}, {""rule"": ""R->C"", ""rt"": 4905}, {""rule"": ""B->T"", ""rt"": 1100}]"
participant_78,XYHFFG,FYHFFG,MDHFFM,44883,False,8087,"[{""rule"": ""X->G"", ""rt"": 18536}, {""rule"": ""Y->D"", ""rt"": 7123}, {""rule"": ""G->M"", ""rt"": 1467}]"
participant_78,RRPVZV,RRPZDJ,DDYDZD,26580,False,3870,"[{""rule"": ""R->V"", ""rt"": 6172}, {""rule"": ""P->Y"", ""rt"": 1284}, {""rule"": ""V->D"", ""rt"": 1033}]"
participant_78,RYZKK,RYDDK,RYRKK,25211,False,44431,"[{""rule"": ""Z->D"", ""rt"": 7556}, {""rule"": ""D->R"", ""rt"": 5922}]"
participant_78,SGGDS,SGTTS,STTDS,20349,False,0,"[{""rule"": ""G->T"", ""rt"": 6004}]"
participant_78,KGFVG,XVFDG,XGXVG,32820,False,5888,"[{""rule"": ""K->F"", ""rt"": 12546}, {""rule"": ""F->X"", ""rt"": 2918}]"
participant_79,BBNJJ,FFNJJ,FFNJJ,11951,True,0,"[{""rule"": ""B->F"", ""rt"": 3704}]"
participant_79,SPMLM,SKMLM,SSMLM,50195,False,84250,"[{""rule"": ""P->K"", ""rt"": 13956}, {""rule"": ""K->S"", ""rt"": 26885}]"
participant_79,ZLLDH,TTTDH,TTTDH,24259,True,1999,"[{""rule"": ""Z->L"", ""rt"": 5387}, {""rule"": ""L->T"", ""rt"": 6381}]"
participant_79,JJFTGG,JJFKKK,JJKZKK,32847,False,1134,"[{""rule"": ""F->G"", ""rt"": 8838}, {""rule"": ""T->Z"", ""rt"": 3326}, {""rule"": ""G->K"", ""rt"": 9012}]"
participant_79,ZDMZJG,XZNXNN,XDMXNN,51521,False,6888,"[{""rule"": ""J->G"", ""rt"": 18608}, {""rule"": ""Z->X"", ""rt"": 6449}, {""rule"": ""G->N"", ""rt"": 8608}]"
participant_79,SJDLXK,XLDJFK,FGDLFK,41323,False,6753,"[{""rule"": ""X->S"", ""rt"": 8582}, {""rule"": ""J->G"", ""rt"": 8512}, {""rule"": ""S->F"", ""rt"": 5135}]"
participant_79,KYKHPZW,ZLZHWYS,ZZZHPZW,34702,False,40745,"[{""rule"": ""Y->L"", ""rt"": 8937}, {""rule"": ""L->K"", ""rt"": 8660}, {""rule"": ""K->Z"", ""rt"": 1908}]"
participant_79,RDSKZFG,RDSZRQQ,RDSKZKK,38633,False,1375,"[{""rule"": ""F->G"", ""rt"": 11753}, {""rule"": ""G->Q"", ""rt"": 3830}, {""rule"": ""Q->K"", ""rt"": 3740}]"
participant_8,VZPGFX,XXXXXX,VZPDBB,44169,False,5182,"[{""rule"": ""F->X"", ""rt"": 7399}, {""rule"": ""G->D"", ""rt"": 2923}, {""rule"": ""X->B"", ""rt"": 1912}]"
participant_8,CQPRMWX,XXXXXXX,CWPRWWX,46928,False,2293,"[{""rule"": ""Q->M"", ""rt"": 9333}, {""rule"": ""M->Y"", ""rt"": 1240}, {""rule"": ""Y->W"", ""rt"": 847}]"
participant_8,WPJVDYP,XXXXXXX,JPJVJYP,33640,False,51128,"[{""rule"": ""W->B"", ""rt"": 9067}, {""rule"": ""B->D"", ""rt"": 2629}, {""rule"": ""D->J"", ""rt"": 2572}]"
