id,task,response,rt,counterfactual,content
participant_11,AC,positive,16005,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_11,MP,positive,10959,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_11,MT,negative,15620,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_11,DA,negative,12436,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_11,AC,positive,9528,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_110,AC,positive,7371,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_110,AC,positive,25813,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_110,MT,negative,8335,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_110,MP,positive,6205,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_110,DA,negative,8070,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_110,MP,negative,7515,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_110,DA,negative,11724,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_110,MT,negative,39097,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_111,AC,nvc,33189,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_111,DA,nvc,15751,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_111,MP,positive,143439,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_111,MT,nvc,22360,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_111,DA,negative,48947,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_111,MP,positive,24409,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_111,AC,nvc,22314,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_111,MT,negative,36839,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_112,AC,positive,10750,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_112,MT,negative,13577,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_112,MP,positive,11105,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_112,DA,negative,9306,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_113,AC,positive,6910,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_113,DA,negative,15093,True,"{""premise"": ""If Daniel and Nico had been finished packing Monday night, then they would have departed Tuesday morning"", ""p"": ""Daniel and Nico finished packing Monday night"", ""q"": ""Daniel and Nico departed Tuesday morning"", ""not_p"": ""Daniel and Nico did not finish packing Monday night"", ""not_q"": ""Daniel and Nico did not depart Tuesday morning"", ""item"": ""counterfactual_4""}"
participant_113,MT,negative,7036,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_113,MT,negative,13680,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_113,MP,positive,11352,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_113,MP,positive,8071,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_113,AC,positive,9602,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
participant_113,DA,negative,9385,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_114,MP,positive,11582,False,"{""premise"": ""If the tiger is hungry, then it will search for prey"", ""p"": ""The tiger is hungry"", ""q"": ""The tiger searches for prey"", ""not_p"": ""The tiger is not hungry"", ""not_q"": ""The tiger does not search for prey"", ""item"": ""conditional_2""}"
participant_114,DA,negative,12333,False,"{""premise"": ""If Patrick turns on the air conditioner, then he feels cool"", ""p"": ""Patrick turned on the air conditioner"", ""q"": ""Patrick feels cool"", ""not_p"": ""Patrick did not turn on the air conditioner"", ""not_q"": ""Patrick does not feel cool"", ""item"": ""conditional_3""}"
participant_114,AC,positive,8102,False,"{""premise"": ""If Joe cuts his finger, then it bleeds"", ""p"": ""Joe cut his finger"", ""q"": ""His finger bleeds"", ""not_p"": ""Joe did not cut his finger"", ""not_q"": ""His finger does not bleed"", ""item"": ""conditional_4""}"
participant_114,MT,negative,13881,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_115,MT,negative,27485,True,"{""premise"": ""If Lisa had had an essay to write, she would have studied late in the library"", ""p"": ""Lisa had an essay to write"", ""q"": ""Lisa studied late in the library"", ""not_p"": ""Lisa did not have an essay to write"", ""not_q"": ""Lisa did not study late in the library"", ""item"": ""counterfactual_2""}"
participant_115,MT,negative,18229,False,"{""premise"": ""If Sara steps on a banana peel, then she slips"", ""p"": ""Sara stepped on a banana peel"", ""q"": ""Sara slipped"", ""not_p"": ""Sara did not step on a banana peel"", ""not_q"": ""Sara did not slip"", ""item"": ""conditional_1""}"
participant_115,AC,negative,20812,True,"{""premise"": ""If John had worn a seat belt, his injuries would have been negligible"", ""p"": ""John wore a seatbelt"", ""q"": ""John's injuries were negligible"", ""not_p"": ""John did not wear a seatbelt"", ""not_q"": ""John's injuries were not negligible"", ""item"": ""counterfactual_1""}"
participant_115,MP,positive,10903,True,"{""premise"": ""If the burglar had been caught, then he would have been prosecuted"", ""p"": ""The burglar was caught"", ""q"": ""The burglar was prosecuted"", ""not_p"": ""The burglar was not caught"", ""not_q"": ""The burglar was not prosecuted"", ""item"": ""counterfactual_3""}"
